pathway	geneid
ame00380	725529
ame00380	726218
ame00380	726754
ame00400	408622
ame00400	412675
ame00400	725204
ame00400	727622
ame00410	102654653
ame00410	408432
ame00410	408509
ame00410	408559
ame00410	408955
ame00410	409150
ame00410	409250
ame00410	409736
ame00410	410207
ame00410	410325
ame00410	411140
ame00410	411697
ame00410	412020
ame00410	412177
ame00410	412393
ame00410	412796
ame00410	413478
ame00410	550687
ame00410	551208
ame00410	552757
ame00410	552823
ame00410	724838
ame00410	725007
ame00410	726650
ame00430	408432
ame00430	408509
ame00430	409063
ame00430	410096
ame00430	411771
ame00430	724666
ame00430	726158
ame00430	726371
ame00440	411698
ame00440	412303
ame00440	551931
ame00440	552795
ame00450	409460
ame00450	410032
ame00450	410258
ame00450	412460
ame00450	413048
ame00450	413796
ame00450	552745
ame00450	724733
ame00450	724811
ame00471	408991
ame00471	409253
ame00480	100578132
ame00480	113219403
ame00480	408369
ame00480	409077
ame00480	409490
ame00480	410043
ame00480	410080
ame00480	410096
ame00480	410627
ame00480	410837
ame00480	411045
ame00480	411372
ame00480	411852
ame00480	412610
ame00480	412808
ame00480	413735
ame00480	414008
ame00480	551180
ame00480	551224
ame00480	551276
ame00480	552109
ame00480	552118
ame00480	552283
ame00480	552304
ame00480	552314
ame00480	552712
ame00480	724197
ame00480	725055
ame00480	725099
ame00480	725325
ame00480	725665
ame00480	725673
ame00480	725942
ame00480	726158
ame00480	726269
ame00480	726823
ame00480	727004
ame00500	406114
ame00500	406131
ame00500	408818
ame00500	408867
ame00500	409267
ame00500	409365
ame00500	410484
ame00500	410795
ame00500	411257
ame00500	411488
ame00500	411897
ame00500	412069
ame00500	412362
ame00500	413346
ame00500	551005
ame00500	551154
ame00500	552328
ame00500	552421
ame00500	727168
ame00510	100576383
ame00510	100576818
ame00510	100578875
ame00510	102655688
ame00510	102656812
ame00510	107964350
ame00510	409115
ame00510	409265
ame00510	410105
ame00510	411730
ame00510	412045
ame00510	412141
ame00510	412423
ame00510	413579
ame00510	413917
ame00510	551205
ame00510	551379
ame00510	551841
ame00510	551853
ame00510	551972
ame00510	552051
ame00510	552141
ame00510	552327
ame00510	552373
ame00510	552382
ame00510	552522
ame00510	552533
ame00510	724234
ame00510	724399
ame00510	724431
ame00510	726087
ame00510	726253
ame00510	726476
ame00510	726726
ame00510	727186
ame00510	727568
ame00511	409334
ame00511	409708
ame00511	409709
ame00511	411490
ame00511	412394
ame00511	412838
ame00511	413672
ame00511	551303
ame00511	552249
ame00511	725178
ame00511	725194
ame00511	725756
ame00511	726818
ame00512	100577546
ame00512	100578215
ame00512	409263
ame00512	410470
ame00512	410938
ame00512	411054
ame00512	411799
ame00512	413987
ame00512	552496
ame00513	100576383
ame00513	100578168
ame00513	102654353
ame00513	107964350
ame00513	107965266
ame00513	409265
ame00513	410105
ame00513	411490
ame00513	412045
ame00513	412141
ame00513	412423
ame00513	413579
ame00513	413672
ame00513	413917
ame00513	551303
ame00513	551379
ame00513	551853
ame00513	551972
ame00513	552051
ame00513	552141
ame00513	552382
ame00513	552522
ame00513	552533
ame00513	724399
ame00513	724431
ame00513	724878
ame00513	725178
ame00513	726087
ame00513	726253
ame00513	726476
ame00513	726726
ame00513	726818
ame00513	727568
ame00514	100577546
ame00514	100578215
ame00514	113218534
ame00514	408434
ame00514	409263
ame00514	410470
ame00514	410938
ame00514	411054
ame00514	411457
ame00514	411799
ame00514	413713
ame00514	413987
ame00514	551420
ame00514	551425
ame00514	551457
ame00514	551501
ame00514	551578
ame00514	552141
ame00514	552204
ame00514	552496
ame00514	552516
ame00514	724932
ame00515	409245
ame00515	410005
ame00515	412635
