pathway	geneid
zma00062	103655094
zma00062	542018
zma00062	542359
zma00071	100191469
zma00071	100191749
zma00071	100192044
zma00071	100192501
zma00071	100193233
zma00071	100193894
zma00071	100272357
zma00071	100272578
zma00071	100273217
zma00071	100273463
zma00071	100274017
zma00071	100274263
zma00071	100279270
zma00071	100280692
zma00071	100281457
zma00071	100281538
zma00071	100281546
zma00071	100281695
zma00071	100281700
zma00071	100281785
zma00071	100282107
zma00071	100282283
zma00071	100282748
zma00071	100283153
zma00071	100283936
zma00071	100284027
zma00071	100284774
zma00071	100285527
zma00071	100285568
zma00071	100285661
zma00071	100285809
zma00071	100285945
zma00071	100304373
zma00071	100382424
zma00071	100382449
zma00071	100383523
zma00071	100383565
zma00071	100502333
zma00071	101202696
zma00071	103628476
zma00071	103630229
zma00071	103632349
zma00071	103640265
zma00071	103640823
zma00071	103644323
zma00071	103651768
zma00071	103652794
zma00071	103654554
zma00071	103654691
zma00071	542363
zma00071	542364
zma00071	542459
zma00071	542567
zma00071	732806
zma00072	100193689
zma00072	100272824
zma00072	100274017
zma00072	100282283
zma00072	100283677
zma00072	100285783
zma00072	100384769
zma00072	101202696
zma00072	103640265
zma00072	103647599
zma00073	100191749
zma00073	100192011
zma00073	100192014
zma00073	100192044
zma00073	100216957
zma00073	100217206
zma00073	100217282
zma00073	100272790
zma00073	100273463
zma00073	100273498
zma00073	100273712
zma00073	100274114
zma00073	100275194
zma00073	100280261
zma00073	100281523
zma00073	100281938
zma00073	100282316
zma00073	100283710
zma00073	100284056
zma00073	100285021
zma00073	100285310
zma00073	100285515
zma00073	100285543
zma00073	100382264
zma00073	100382841
zma00073	100384710
zma00073	100501369
zma00073	100501739
zma00073	100501810
zma00073	103639542
zma00073	103642623
zma00073	103643196
zma00073	111589918
zma00100	100191601
zma00100	100191975
zma00100	100192647
zma00100	100217119
zma00100	100273258
zma00100	100274333
zma00100	100281352
zma00100	100281761
zma00100	100282098
zma00100	100282314
zma00100	100282407
zma00100	100282501
zma00100	100282622
zma00100	100282753
zma00100	100282855
zma00100	100283632
zma00100	100283692
zma00100	100285558
zma00100	100285879
zma00100	100286381
zma00100	100382426
zma00100	100382466
zma00100	100382691
zma00100	100383338
zma00100	100383359
zma00100	103634847
zma00100	103635655
zma00100	103636624
zma00100	103647586
zma00100	103648785
zma00100	103648872
zma00100	103649921
zma00100	103652962
zma00100	103653206
zma00100	103654926
zma00100	107305676
zma00100	109946003
zma00100	541614
zma00100	541682
zma00100	542549
zma00100	542766
zma00100	732747
zma00130	100191529
zma00130	100191816
zma00130	100191850
zma00130	100192568
zma00130	100192987
zma00130	100194079
zma00130	100272292
zma00130	100272756
zma00130	100272801
zma00130	100275595
zma00130	100275708
zma00130	100277871
zma00130	100279205
zma00130	100279567
zma00130	100279999
zma00130	100280065
zma00130	100280305
zma00130	100280914
zma00130	100282174
zma00130	100282489
zma00130	100283201
zma00130	100283760
zma00130	100283944
zma00130	100284931
zma00130	100284998
zma00130	100285365
zma00130	100285601
zma00130	100285808
zma00130	100304279
zma00130	100382272
zma00130	100382613
zma00130	100383169
zma00130	100383639
zma00130	100384334
zma00130	100384459
zma00130	103630047
zma00130	103633803
zma00130	103636258
zma00130	103636555
zma00130	103638712
zma00130	103651727
zma00130	103653944
zma00130	541877
zma00130	542166
zma00130	606444
zma00130	732789
zma00130	732837
zma00190	100127013
zma00190	100191453
zma00190	100191555
zma00190	100191627
zma00190	100192065
zma00190	100192468
zma00190	100192499
zma00190	100192538
zma00190	100192583
zma00190	100192808
zma00190	100192845
zma00190	100193069
zma00190	100193223
zma00190	100193359
zma00190	100193844
zma00190	100194151
zma00190	100194239
zma00190	100216648
zma00190	100216710
zma00190	100216756
zma00190	100216827
zma00190	100272302
zma00190	100272303
zma00190	100272443
zma00190	100272681
zma00190	100272927
zma00190	100273176
zma00190	100273246
zma00190	100273417
zma00190	100274057
zma00190	100274416
zma00190	100274770
zma00190	100275277
zma00190	100276847
zma00190	100277708
zma00190	100279930
zma00190	100280083
zma00190	100280144
zma00190	100280324
zma00190	100280460
zma00190	100280574
zma00190	100280596
zma00190	100280656
zma00190	100280838
zma00190	100281028
zma00190	100281167
zma00190	100281241
zma00190	100281355
zma00190	100281924
zma00190	100282004
zma00190	100282030
zma00190	100282032
zma00190	100282224
zma00190	100282353
zma00190	100282384
zma00190	100282522
zma00190	100282544
zma00190	100282566
zma00190	100282598
zma00190	100282690
zma00190	100282768
zma00190	100282817
zma00190	100282837
zma00190	100282853
zma00190	100283003
zma00190	100283102
zma00190	100283105
zma00190	100283198
zma00190	100283237
zma00190	100283266
zma00190	100283291
zma00190	100283330
zma00190	100283351
zma00190	100283425
zma00190	100283470
zma00190	100283792
zma00190	100283904
zma00190	100284187
zma00190	100284505
zma00190	100284802
zma00190	100285005
zma00190	100285174
zma00190	100285442
zma00190	100285721
zma00190	100285771
zma00190	100285915
zma00190	100286300
zma00190	100286306
zma00190	100381766
zma00190	100382609
zma00190	100382870
zma00190	100383137
zma00190	100383274
zma00190	100383411
zma00190	100383904
zma00190	100383920
zma00190	100384355
zma00190	100384526
zma00190	100384742
zma00190	100501172
zma00190	100501185
zma00190	100501943
zma00190	100502231
zma00190	100502233
zma00190	103626225
zma00190	103626681
zma00190	103627748
zma00190	103629702
zma00190	103630585
zma00190	103631462
zma00190	103632677
zma00190	103632998
zma00190	103633853
zma00190	103634509
zma00190	103636525
zma00190	103638716
zma00190	103639351
zma00190	103639746
zma00190	103641218
zma00190	103647744
zma00190	103649017
zma00190	103650219
zma00190	103651342
zma00190	103651402
zma00190	103651601
zma00190	103651792
zma00190	103652900
zma00190	103653238
zma00190	109939200
zma00190	109940833
zma00190	109942203
zma00190	109942225
zma00190	109943316
zma00190	109944584
zma00190	109945683
zma00190	109945937
zma00190	109945965
zma00190	111589328
zma00190	541666
zma00190	542048
zma00190	542052
zma00190	542267
zma00190	542303
zma00190	542327
zma00190	542441
zma00190	542550
zma00190	542589
zma00190	845169
zma00190	845170
zma00190	845171
zma00190	845172
zma00190	845173
zma00190	845174
zma00190	845179
zma00190	845180
zma00190	845181
zma00190	845182
zma00190	845183
zma00190	845184
zma00190	845185
zma00190	845186
zma00190	845187
zma00190	845188
zma00190	845189
zma00190	845190
zma00195	100191684
zma00195	100191704
zma00195	100191984
zma00195	100192779
zma00195	100194249
zma00195	100272890
zma00195	100273026
zma00195	100273117
zma00195	100273120
zma00195	100273354
zma00195	100275181
zma00195	100280994
zma00195	100281199
zma00195	100281226
zma00195	100281235
zma00195	100281349
zma00195	100281646
zma00195	100281679
zma00195	100281924
zma00195	100282027
zma00195	100282043
zma00195	100282566
zma00195	100282643
zma00195	100283085
zma00195	100283327
zma00195	100283643
zma00195	100283816
zma00195	100283835
zma00195	100283848
zma00195	100284505
zma00195	100284745
zma00195	100284847
zma00195	100284876
zma00195	100285458
zma00195	100286020
zma00195	100382419
zma00195	100382495
zma00195	100383080
zma00195	101027099
zma00195	103625835
zma00195	103627333
zma00195	103627748
zma00195	103628935
zma00195	103629356
zma00195	103636309
zma00195	103640891
zma00195	103643185
zma00195	103644035
zma00195	103647735
zma00195	103650780
zma00195	103650783
zma00195	103653165
zma00195	103653672
zma00195	107648855
zma00195	109945128
zma00195	1466358
zma00195	1466360
zma00195	1466364
zma00195	1466379
zma00195	541612
zma00195	541619
zma00195	541626
zma00195	541685
zma00195	541791
zma00195	542126
zma00195	542276
zma00195	542279
zma00195	542558
zma00195	542605
zma00195	542713
zma00195	845169
zma00195	845170
zma00195	845171
zma00195	845172
zma00195	845173
zma00195	845174
zma00195	845191
zma00195	845192
zma00195	845193
zma00195	845194
zma00195	845195
zma00195	845196
zma00195	845197
zma00195	845198
zma00195	845199
zma00195	845200
zma00195	845201
zma00195	845202
zma00195	845203
zma00195	845204
zma00195	845205
zma00195	845206
zma00195	845207
zma00195	845208
zma00195	845209
zma00195	845210
zma00196	100191715
zma00196	100193833
zma00196	100216729
zma00196	100273427
zma00196	100273752
zma00196	100274085
zma00196	100274453
zma00196	100280410
zma00196	100281248
zma00196	100281791
