geneid	genesymbol	count
CTRG_02341	HYPOTHETICAL PROTEIN	1
CTRG_02342	PREDICTED PROTEIN	1
CTRG_02343	PROHIBITIN-2	1
CTRG_02344	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02345	PREDICTED PROTEIN	1
CTRG_02346	RHO GDP-DISSOCIATION INHIBITOR	1
CTRG_02347	HYPOTHETICAL PROTEIN	1
CTRG_02348	HYPOTHETICAL PROTEIN	1
CTRG_02349	HYPOTHETICAL PROTEIN	1
CTRG_02350	HYPOTHETICAL PROTEIN	1
CTRG_02351	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02352	HYPOTHETICAL PROTEIN	1
CTRG_02353	HYPOTHETICAL PROTEIN	1
CTRG_02354	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02355	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02356	HYPOTHETICAL PROTEIN	1
CTRG_02357	PREDICTED PROTEIN	1
CTRG_02358	PREDICTED PROTEIN	1
CTRG_02359	PREDICTED PROTEIN	1
CTRG_02360	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02361	PYRUVATE DECARBOXYLASE	1
CTRG_02362	HYPOTHETICAL PROTEIN	1
CTRG_02363	HYPOTHETICAL PROTEIN	1
CTRG_02364	PREDICTED PROTEIN	1
CTRG_02365	PREDICTED PROTEIN	1
CTRG_02366	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02367	ATP-DEPENDENT RNA HELICASE DDX19B	1
CTRG_02368	DOLICHYL PYROPHOSPHATE GLC1MAN9GLCNAC2 ALPHA-1	1
CTRG_02368	3-GLUCOSYLTRANSFERASE	2
CTRG_02369	HYPOTHETICAL PROTEIN	1
CTRG_02370	PREDICTED PROTEIN	1
CTRG_02371	PREDICTED PROTEIN	1
CTRG_02372	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02373	PREDICTED PROTEIN	1
CTRG_02374	ACYL-COENZYME A OXIDASE 2	1
CTRG_02375	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02376	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02377	ACYL-COENZYME A OXIDASE 4	1
CTRG_02378	PREDICTED PROTEIN	1
CTRG_02380	PREDICTED PROTEIN	1
CTRG_02379	PREDICTED PROTEIN	1
CTRG_02381	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02382	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02383	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02384	MULTIPLE RNA-BINDING DOMAIN-CONTAINING PROTEIN 1	1
CTRG_02385	HYPOTHETICAL PROTEIN	1
CTRG_02386	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02387	FORMAMIDASE	1
CTRG_02388	HYPOTHETICAL PROTEIN	1
CTRG_02389	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02390	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02391	HYPOTHETICAL PROTEIN	1
CTRG_02392	60S RIBOSOMAL PROTEIN L12	1
CTRG_02393	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02394	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02395	HYPOTHETICAL PROTEIN	1
CTRG_02396	STEROL 24-C-METHYLTRANSFERASE	1
CTRG_02397	HYPOTHETICAL PROTEIN	1
CTRG_02398	HYPOTHETICAL PROTEIN	1
CTRG_02399	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02400	HYPOTHETICAL PROTEIN	1
CTRG_02401	DEOXYHYPUSINE SYNTHASE	1
CTRG_02402	VACUOLAR AMINOPEPTIDASE I PRECURSOR	1
CTRG_02403	HYPOTHETICAL PROTEIN	1
CTRG_02404	GUANINE NUCLEOTIDE-BINDING PROTEIN ALPHA-3 SUBUNIT	1
CTRG_02405	PREDICTED PROTEIN	1
CTRG_02406	HYPOTHETICAL PROTEIN	1
CTRG_02407	GLUCOSAMINE--FRUCTOSE-6-PHOSPHATE AMINOTRANSFERASE	1
CTRG_02408	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02409	PREDICTED PROTEIN	1
CTRG_02410	AMMONIUM TRANSPORTER MEP3	1
CTRG_02411	ACETOLACTATE SYNTHASE	1
CTRG_02411	MITOCHONDRIAL PRECURSOR	2
CTRG_02412	BENOMYL/METHOTREXATE RESISTANCE PROTEIN	1
CTRG_02413	PREDICTED PROTEIN	1
CTRG_02414	HYPOTHETICAL PROTEIN	1
CTRG_02415	ARYLSULFATASE	1
CTRG_02416	MAGNESIUM TRANSPORTER ALR1	1
CTRG_02417	PREDICTED PROTEIN	1
CTRG_02418	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02419	PREDICTED PROTEIN	1
CTRG_02420	PREDICTED PROTEIN	1
CTRG_02421	PREDICTED PROTEIN	1
CTRG_02422	HYPOTHETICAL PROTEIN	1
CTRG_02423	HYPOTHETICAL PROTEIN	1
CTRG_02424	RING-BOX PROTEIN 1A	1
CTRG_02425	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02426	60S RIBOSOMAL PROTEIN L9-B	1
CTRG_02427	CYTOCHROME C PEROXIDASE	1
CTRG_02427	MITOCHONDRIAL PRECURSOR	2
CTRG_02429	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02428	HYPOTHETICAL PROTEIN	1
CTRG_02430	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02431	PROHIBITIN	1
CTRG_02432	CANDIDAPEPSIN PRECURSOR	1
CTRG_02433	HYPOTHETICAL PROTEIN	1
CTRG_02434	SNF2-FAMILY ATP DEPENDENT CHROMATIN REMODELING FACTOR SNF21	1
CTRG_02435	CYTOCHROME C PEROXIDASE	1
CTRG_02435	MITOCHONDRIAL PRECURSOR	2
CTRG_02436	HYPOTHETICAL PROTEIN	1
CTRG_02437	HYPOTHETICAL PROTEIN	1
CTRG_02438	PREDICTED PROTEIN	1
CTRG_02439	PREDICTED PROTEIN	1
CTRG_02440	HYPOTHETICAL PROTEIN	1
CTRG_02441	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02442	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02443	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02444	PREDICTED PROTEIN	1
CTRG_02445	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02446	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02447	PREDICTED PROTEIN	1
CTRG_02448	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02449	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02450	HYPOTHETICAL PROTEIN	1
CTRG_02451	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02452	HYPOTHETICAL PROTEIN	1
CTRG_02453	HYPOTHETICAL PROTEIN	1
CTRG_02454	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02455	HYPOTHETICAL PROTEIN	1
CTRG_02456	PREDICTED PROTEIN	1
CTRG_02457	HYPOTHETICAL PROTEIN	1
CTRG_02458	UBIQUITIN-CONJUGATING ENZYME E2 6	1
CTRG_02459	PREDICTED PROTEIN	1
CTRG_02460	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02461	CASEIN KINASE I ISOFORM GAMMA-1	1
CTRG_02462	PROHIBITIN	1
CTRG_02463	PREDICTED PROTEIN	1
CTRG_02464	PREDICTED PROTEIN	1
CTRG_02465	PREDICTED PROTEIN	1
CTRG_02466	HYPOTHETICAL PROTEIN	1
CTRG_02467	HYPOTHETICAL PROTEIN	1
CTRG_02468	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02469	PREDICTED PROTEIN	1
CTRG_02470	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02471	PROTEASOME COMPONENT Y13	1
CTRG_02472	PREDICTED PROTEIN	1
CTRG_02473	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02474	SPHINGOSINE-1-PHOSPHATE LYASE	1
CTRG_02475	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02476	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02477	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02478	PREDICTED PROTEIN	1
CTRG_02479	PREDICTED PROTEIN	1
CTRG_02480	HYPOTHETICAL PROTEIN	1
CTRG_02481	PREDICTED PROTEIN	1
CTRG_02482	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02483	HYPOTHETICAL PROTEIN	1
CTRG_02484	40S RIBOSOMAL PROTEIN S15	1
CTRG_02485	40S RIBOSOMAL PROTEIN S15	1
CTRG_02486	PREDICTED PROTEIN	1
CTRG_02487	PREDICTED PROTEIN	1
CTRG_02488	PREDICTED PROTEIN	1
CTRG_02489	HYPOTHETICAL PROTEIN	1
CTRG_02490	HYPOTHETICAL PROTEIN	1
CTRG_02491	HYPOTHETICAL PROTEIN	1
CTRG_02492	PREDICTED PROTEIN	1
CTRG_02493	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02494	PREDICTED PROTEIN	1
CTRG_02495	HYPOTHETICAL PROTEIN	1
CTRG_02496	HYPOTHETICAL PROTEIN	1
CTRG_02497	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02498	HYPOTHETICAL PROTEIN	1
CTRG_02499	HYPOTHETICAL PROTEIN	1
CTRG_02500	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02501	FATTY ACID SYNTHASE ALPHA SUBUNIT	1
CTRG_02502	HYPOTHETICAL PROTEIN	1
CTRG_02503	HYPOTHETICAL PROTEIN	1
CTRG_02504	PREDICTED PROTEIN	1
CTRG_02505	PREDICTED PROTEIN	1
CTRG_02506	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02507	PREDICTED PROTEIN	1
CTRG_02508	HYPOTHETICAL PROTEIN	1
CTRG_02509	PREDICTED PROTEIN	1
CTRG_02510	PREDICTED PROTEIN	1
CTRG_02511	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02512	HYPOTHETICAL PROTEIN	1
CTRG_02513	PREDICTED PROTEIN	1
CTRG_02514	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02515	PREDICTED PROTEIN	1
CTRG_02516	60S RIBOSOMAL PROTEIN L8-B	1
CTRG_02517	HYPOTHETICAL PROTEIN	1
CTRG_02518	HYPOTHETICAL PROTEIN	1
CTRG_02519	HYPOTHETICAL PROTEIN	1
CTRG_02520	HYPOTHETICAL PROTEIN	1
CTRG_02521	PREDICTED PROTEIN	1
CTRG_02522	HYPOTHETICAL PROTEIN	1
CTRG_02523	HYPOTHETICAL PROTEIN	1
CTRG_02524	HYPOTHETICAL PROTEIN	1
CTRG_02525	HYPOTHETICAL PROTEIN	1
CTRG_02526	MULTIDRUG RESISTANCE PROTEIN CDR1	1
CTRG_02527	HYPOTHETICAL PROTEIN	1
CTRG_02528	HYPOTHETICAL PROTEIN	1
CTRG_02529	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02530	PREDICTED PROTEIN	1
CTRG_02531	HYPOTHETICAL PROTEIN	1
CTRG_02532	HYPOTHETICAL PROTEIN	1
CTRG_02533	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02534	60S RIBOSOMAL PROTEIN L18	1
CTRG_02535	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02536	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02537	HYPOTHETICAL PROTEIN	1
CTRG_02538	HYPOTHETICAL PROTEIN	1
CTRG_02539	PREDICTED PROTEIN	1
CTRG_02540	BETA-GLUCAN SYNTHESIS-ASSOCIATED PROTEIN KRE6	1
CTRG_02541	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02542	HYPOTHETICAL PROTEIN	1
CTRG_02543	PROTEIN SNO4	1
CTRG_02544	PREDICTED PROTEIN	1
CTRG_02545	PREDICTED PROTEIN	1
CTRG_02546	PREDICTED PROTEIN	1
CTRG_02547	HYPOTHETICAL PROTEIN	1
CTRG_02548	HYPOTHETICAL PROTEIN	1
CTRG_02549	STRUCTURAL MAINTENANCE OF CHROMOSOME 3	1
CTRG_02550	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02551	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02552	PREDICTED PROTEIN	1
CTRG_02553	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02554	PREDICTED PROTEIN	1
CTRG_02555	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02556	SERYL-TRNA SYNTHETASE	1
CTRG_02557	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02558	HYPOTHETICAL PROTEIN	1
CTRG_02559	HYPOTHETICAL PROTEIN	1
CTRG_02560	HYPOTHETICAL PROTEIN	1
CTRG_02561	HYPOTHETICAL PROTEIN	1
CTRG_02562	HYPOTHETICAL PROTEIN	1
CTRG_02563	HYPOTHETICAL PROTEIN	1
CTRG_02564	HYPOTHETICAL PROTEIN	1
CTRG_02565	HYPOTHETICAL PROTEIN	1
CTRG_02566	PREDICTED PROTEIN	1
CTRG_02567	PREDICTED PROTEIN	1
CTRG_02568	PREDICTED PROTEIN	1
CTRG_02569	D-TYROSYL-TRNA(TYR) DEACYLASE	1
CTRG_02570	PREDICTED PROTEIN	1
CTRG_02571	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02572	HYPOTHETICAL PROTEIN	1
CTRG_02573	METHYLENETETRAHYDROFOLATE REDUCTASE 2	1
CTRG_02574	PREDICTED PROTEIN	1
CTRG_02575	PREDICTED PROTEIN	1
CTRG_02576	MULTIDRUG RESISTANCE PROTEIN CDR1	1
CTRG_02577	HYPOTHETICAL PROTEIN	1
CTRG_02578	PREDICTED PROTEIN	1
CTRG_02579	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02580	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02581	PREDICTED PROTEIN	1
CTRG_02582	EXTRACELLULAR MATRIX PROTEIN 14 PRECURSOR	1
CTRG_02583	D-LACTATE DEHYDROGENASE 2	1
CTRG_02583	MITOCHONDRIAL PRECURSOR	2
CTRG_02584	PREDICTED PROTEIN	1
CTRG_02585	PREDICTED PROTEIN	1
CTRG_02586	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02587	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02588	PREDICTED PROTEIN	1
CTRG_02589	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02590	PREDICTED PROTEIN	1
CTRG_02591	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02592	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02593	HYPOTHETICAL PROTEIN	1
CTRG_02594	URIDINE PERMEASE	1
CTRG_02595	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02596	PREDICTED PROTEIN	1
CTRG_02597	PROTEIN TRANSPORT PROTEIN SEC13	1
CTRG_02598	PURINE NUCLEOSIDE PHOSPHORYLASE	1
CTRG_02599	HYPOTHETICAL PROTEIN	1
CTRG_02600	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02601	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02602	PREDICTED PROTEIN	1
CTRG_02603	HYPOTHETICAL PROTEIN	1
CTRG_02604	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02605	HYPOTHETICAL PROTEIN	1
CTRG_02606	MULTIDRUG RESISTANCE PROTEIN CDR1	1
CTRG_02607	PREDICTED PROTEIN	1
CTRG_02608	HYPOTHETICAL PROTEIN	1
CTRG_02609	ATP-DEPENDENT BILE ACID PERMEASE	1
CTRG_02610	HYPOTHETICAL PROTEIN	1
CTRG_02611	COPROPORPHYRINOGEN III OXIDASE	1
CTRG_02612	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02613	HYPOTHETICAL PROTEIN	1
CTRG_02614	PREDICTED PROTEIN	1
CTRG_02615	HYPOTHETICAL PROTEIN	1
CTRG_02616	URACIL PERMEASE	1
CTRG_02617	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 21	1
CTRG_02618	HYPOTHETICAL PROTEIN	1
CTRG_02619	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02620	HYPOTHETICAL PROTEIN	1
CTRG_02621	CANDIDAPEPSIN-9 PRECURSOR	1
CTRG_02622	VACUOLAR PROTEIN SORTING 26	1
CTRG_02623	CELL DIVISION CONTROL PROTEIN 25	1
CTRG_02624	HISTONE H2B.1	1
CTRG_02625	HISTONE H2A.1	1
CTRG_02626	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02627	PREDICTED PROTEIN	1
CTRG_02628	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02629	PREDICTED PROTEIN	1
CTRG_02630	GLYCEROL-3-PHOSPHATE O-ACYLTRANSFERASE 1	1
CTRG_02631	DNA LIGASE I	1
CTRG_02631	MITOCHONDRIAL PRECURSOR	2
CTRG_02632	HYPOTHETICAL PROTEIN	1
CTRG_02633	PREDICTED PROTEIN	1
CTRG_02634	PREDICTED PROTEIN	1
CTRG_02635	PREDICTED PROTEIN	1
CTRG_02636	PREDICTED PROTEIN	1
CTRG_02637	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02638	PREDICTED PROTEIN	1
CTRG_02639	HISTONE H3	1
CTRG_02640	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02641	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02642	HYPOTHETICAL PROTEIN	1
CTRG_02643	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02644	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02645	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02646	PREDICTED PROTEIN	1
CTRG_02647	HYPOTHETICAL PROTEIN	1
CTRG_02648	H/ACA RIBONUCLEOPROTEIN COMPLEX SUBUNIT 3	1
CTRG_02649	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02650	CHORISMATE SYNTHASE	1
CTRG_02651	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02652	HYPOTHETICAL PROTEIN	1
CTRG_02653	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02654	MITOCHONDRIAL RIBOSOMAL PROTEIN S19	1
CTRG_02655	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02656	PREDICTED PROTEIN	1
CTRG_02657	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02658	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02659	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02660	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02661	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02662	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02663	HYPOTHETICAL PROTEIN	1
CTRG_02664	HYPOTHETICAL PROTEIN	1
CTRG_02665	SERINE/THREONINE-PROTEIN PHOSPHATASE PP1	1
CTRG_02666	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02667	40S RIBOSOMAL PROTEIN S27-B	1
CTRG_02668	ASPARTATE AMINOTRANSFERASE	1
CTRG_02669	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02670	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02671	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02672	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02673	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02674	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02675	TRNA PSEUDOURIDINE SYNTHASE 3	1
CTRG_02676	ATP-DEPENDENT RRNA HELICASE SPB4	1
CTRG_02677	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02678	ELONGATION FACTOR 3	1
CTRG_02679	HYPOTHETICAL PROTEIN	1
CTRG_02680	HYPOTHETICAL PROTEIN	1
CTRG_02681	PREDICTED PROTEIN	1
CTRG_02682	GLUTATHIONE REDUCTASE	1
CTRG_02683	SMALL NUCLEAR RIBONUCLEOPROTEIN SM D3	1
CTRG_02684	HYPOTHETICAL PROTEIN	1
CTRG_02685	ABC1 FAMILY PROTEIN	1
CTRG_02686	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02687	PREDICTED PROTEIN	1
CTRG_02688	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02689	URACIL PHOSPHORIBOSYLTRANSFERASE	1
CTRG_02690	ACTIN-2	1
CTRG_02691	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02692	DNA-DIRECTED RNA POLYMERASES I	1
CTRG_02693	UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN 2	1
CTRG_02693	MITOCHONDRIAL PRECURSOR	2
CTRG_02694	PREDICTED PROTEIN	1
CTRG_02695	PREDICTED PROTEIN	1
CTRG_02696	PREDICTED PROTEIN	1
CTRG_02697	PREDICTED PROTEIN	1
CTRG_02698	PREDICTED PROTEIN	1
CTRG_02699	PREDICTED PROTEIN	1
CTRG_02700	PREDICTED PROTEIN	1
CTRG_02701	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02702	HYPOTHETICAL PROTEIN	1
CTRG_02703	PREDICTED PROTEIN	1
CTRG_02704	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02705	ELONGATION FACTOR 1-GAMMA 1	1
CTRG_02706	PREDICTED PROTEIN	1
CTRG_02707	PREDICTED PROTEIN	1
CTRG_02708	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02709	PREDICTED PROTEIN	1
CTRG_02710	PREDICTED PROTEIN	1
CTRG_02711	PREDICTED PROTEIN	1
CTRG_02712	PREDICTED PROTEIN	1
CTRG_02713	PREDICTED PROTEIN	1
CTRG_02714	PREDICTED PROTEIN	1
CTRG_02715	HYPOTHETICAL PROTEIN	1
CTRG_02716	HYPOTHETICAL PROTEIN	1
CTRG_02717	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02718	PREDICTED PROTEIN	1
CTRG_02719	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02720	PREDICTED PROTEIN	1
CTRG_02721	ACYL-COENZYME A OXIDASE 5	1
CTRG_02722	PREDICTED PROTEIN	1
CTRG_02723	PREDICTED PROTEIN	1
CTRG_02724	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02725	CYTOCHROME P450 52A6	1
CTRG_02726	NUCLEOLAR GTP-BINDING PROTEIN 2	1
CTRG_02727	NUCLEOLAR GTP-BINDING PROTEIN 2	1
CTRG_02728	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02729	CELL DIVISION CONTROL PROTEIN 50	1
CTRG_02730	ALANYL-TRNA SYNTHETASE	1
CTRG_02731	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02732	PREDICTED PROTEIN	1
CTRG_02733	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02734	POLYPHOSPHOINOSITIDE PHOSPHATASE	1
CTRG_02735	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02736	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02737	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02738	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02739	HYPOTHETICAL PROTEIN	1
CTRG_02740	NUCLEOPORIN GLE2	1
CTRG_02741	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02742	PREDICTED PROTEIN	1
CTRG_02743	PREDICTED PROTEIN	1
CTRG_02744	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02745	PREDICTED PROTEIN	1
CTRG_02746	METHIONINE AMINOPEPTIDASE 2	1
CTRG_02747	PREDICTED PROTEIN	1
CTRG_02748	HYPOTHETICAL PROTEIN	1
CTRG_02749	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02750	PREDICTED PROTEIN	1
CTRG_02751	PREDICTED PROTEIN	1
CTRG_02752	HYPOTHETICAL PROTEIN	1
CTRG_02753	PREDICTED PROTEIN	1
CTRG_02754	PREDICTED PROTEIN	1
CTRG_02755	HYPOTHETICAL PROTEIN	1
CTRG_02756	HYPOTHETICAL PROTEIN	1
CTRG_02757	PREDICTED PROTEIN	1
CTRG_02758	PREDICTED PROTEIN	1
CTRG_02759	UBIQUITIN-CONJUGATING ENZYME E2-24 KDA	1
CTRG_02760	HYPOTHETICAL PROTEIN	1
CTRG_02761	HYPOTHETICAL PROTEIN	1
CTRG_02762	CYTOCHROME C OXIDASE POLYPEPTIDE VIB	1
CTRG_02763	PREDICTED PROTEIN	1
CTRG_02764	PREDICTED PROTEIN	1
CTRG_02765	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02766	TRANSPORTER ATM1	1
CTRG_02766	MITOCHONDRIAL PRECURSOR	2
CTRG_02767	PREDICTED PROTEIN	1
CTRG_02768	PREDICTED PROTEIN	1
CTRG_02769	HYPOTHETICAL PROTEIN	1
CTRG_02770	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02771	HYPOTHETICAL PROTEIN	1
CTRG_02772	CYSTEINE SYNTHASE 2	1
CTRG_02773	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02774	HYPOTHETICAL PROTEIN	1
CTRG_02776	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02775	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02777	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02778	HYPOTHETICAL PROTEIN	1
CTRG_02779	HYPOTHETICAL PROTEIN	1
CTRG_02780	MAINTENANCE OF PLOIDY PROTEIN MOB1	1
CTRG_02781	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02782	HSP90 CO-CHAPERONE CDC37	1
CTRG_02783	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02784	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02785	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02786	PREDICTED PROTEIN	1
CTRG_02787	PREDICTED PROTEIN	1
CTRG_02788	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02789	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02790	HYPOTHETICAL PROTEIN	1
CTRG_02791	HYPOTHETICAL PROTEIN	1
CTRG_02792	HYPOTHETICAL PROTEIN	1
CTRG_02793	HYPOTHETICAL PROTEIN	1
CTRG_02794	PREDICTED PROTEIN	1
CTRG_02795	AMINOMETHYLTRANSFERASE	1
CTRG_02795	MITOCHONDRIAL PRECURSOR	2
CTRG_02796	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02797	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02798	PREDICTED PROTEIN	1
CTRG_02799	LIPASE 1 PRECURSOR	1
CTRG_02800	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02801	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02802	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02803	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02804	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02805	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02806	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02807	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02808	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_02809	60S RIBOSOME SUBUNIT BIOGENESIS PROTEIN NIP7	1
CTRG_02810	TRNA PSEUDOURIDINE SYNTHASE 1	1
CTRG_02811	CASEIN KINASE I ISOFORM EPSILON	1
CTRG_02812	PREDICTED PROTEIN	1
CTRG_02813	PREDICTED PROTEIN	1
CTRG_02814	SPINDLE ASSEMBLY CHECKPOINT KINASE	1
