geneid	genesymbol	count
CAALFM_C304460WA	CAO19.5897	1
CAALFM_C304470WA	PKC1	1
CAALFM_C304470WA	CAO19.5901	2
CAALFM_C304480CA	RAS2	1
CAALFM_C304480CA	CAO19.5902	2
CAALFM_C304490WA	RAX1	1
CAALFM_C304490WA	CAO19.5903	2
CAALFM_C304500CA	RPL19A	1
CAALFM_C304500CA	CAO19.5904	2
CAALFM_C304510WA	CAO19.5905	1
CAALFM_C304520CA	ADE2	1
CAALFM_C304520CA	CAO19.5906	2
CAALFM_C304530CA	TEC1	1
CAALFM_C304530CA	CAO19.5908	2
CAALFM_C304540CA	CAO19.5910	1
CAALFM_C304550CA	CMK1	1
CAALFM_C304550CA	CAO19.5911	2
CAALFM_C304560WA	MAK21	1
CAALFM_C304560WA	CAO19.5912	2
CAALFM_C304570CA	DUR35	1
CAALFM_C304570CA	CAO19.5915	2
CAALFM_C304580CA	STP1	1
CAALFM_C304580CA	CAO19.5917	2
CAALFM_C304590WA	RNA-BINDING PROTEIN	1
CAALFM_C304610WA	MEA1	1
CAALFM_C304610WA	CAO19.5919	2
CAALFM_C304620CA	CAO19.5920	1
CAALFM_C304630WA	CAO19.5921	1
CAALFM_C304640WA	ZCF31	1
CAALFM_C304640WA	CAO19.5924	2
CAALFM_C304650WA	CAO19.5925	1
CAALFM_C304660CA	ARG11	1
CAALFM_C304660CA	CAO19.5926	2
CAALFM_C304670CA	RPS15	1
CAALFM_C304670CA	CAO19.5927	2
CAALFM_C304680WA	RPP2B	1
CAALFM_C304680WA	CAO19.5928	2
CAALFM_C304690CA	CAO19.5929	1
CAALFM_C304700WA	CAO19.5930	1
CAALFM_C304710WA	ARV1	1
CAALFM_C304710WA	CAO19.5931	2
CAALFM_C304720CA	CAO19.5932	1
CAALFM_C304730CA	CAO19.5933	1
CAALFM_C304740CA	CAO19.5934	1
CAALFM_C304750WA	CAO19.5935	1
CAALFM_C304760CA	SEN1	1
CAALFM_C304760CA	CAO19.5938	2
CAALFM_C304770CA	ZCF32	1
CAALFM_C304770CA	CAO19.5940	2
CAALFM_C304780CA	CAO19.5941	1
CAALFM_C304790WA	CAO19.5942	1
CAALFM_C304800CA	CAO19.5943	1
CAALFM_C304810CA	HYPOTHETICAL PROTEIN	1
CAALFM_C304820CA	SEC7	1
CAALFM_C304820CA	CAO19.5947	2
CAALFM_C304830CA	FAS2	1
CAALFM_C304830CA	CAO19.5949	2
CAALFM_C304840CA	CAO19.5952	1
CAALFM_C304860WA	SFP1	1
CAALFM_C304860WA	CAO19.5953	2
CAALFM_C304870WA	CAO19.5954	1
CAALFM_C304880WA	PIN3	1
CAALFM_C304880WA	CAO19.5956	2
CAALFM_C304890WA	CDR2	1
CAALFM_C304890WA	CAO19.5958	2
CAALFM_C304900WA	NOP14	1
CAALFM_C304900WA	CAO19.5959	2
CAALFM_C304910CA	NCE102	1
CAALFM_C304910CA	CAO19.5960	2
CAALFM_C304920CA	CAO19.5961	1
CAALFM_C304930CA	HGT4	1
CAALFM_C304930CA	CAO19.5962	2
CAALFM_C304940WA	CAO19.5963	1
CAALFM_C304950WA	ARF2	1
CAALFM_C304950WA	CAO19.5964	2
CAALFM_C304960WA	RPL35	1
CAALFM_C304970CA	CAO19.5965	1
CAALFM_C304990WA	FGR44	1
CAALFM_C304990WA	CAO19.5967	2
CAALFM_C305000WA	RDI1	1
CAALFM_C305000WA	CAO19.5968	2
CAALFM_C305010CA	CAO19.5970	1
CAALFM_C305020WA	CAO19.5971	1
CAALFM_C305030WA	PHB2	1
CAALFM_C305030WA	CAO19.5973	2
CAALFM_C305040CA	ATG9	1
CAALFM_C305040CA	CAO19.5974	2
CAALFM_C305050WA	TRY4	1
CAALFM_C305050WA	CAO19.5975	2
CAALFM_C305060WA	CAO19.5976	1
CAALFM_C305070WA	CEM1	1
CAALFM_C305070WA	CAO19.5977	2
CAALFM_C305080WA	CAO19.5978	1
CAALFM_C305090CA	CAO19.5980	1
CAALFM_C305100CA	RPL18	1
CAALFM_C305100CA	CAO19.5982	2
CAALFM_C305110WA	CAO19.5984	1
CAALFM_C305120CA	CAO19.5985	1
CAALFM_C305130CA	THI4	1
CAALFM_C305130CA	CAO19.5986	2
CAALFM_C305140CA	CAO19.5987	1
CAALFM_C305150WA	CAO19.5989	1
CAALFM_C305160CA	CAO19.5991	1
CAALFM_C305170WA	WOR2	1
CAALFM_C305170WA	CAO19.5992	2
CAALFM_C305180WA	RHB1	1
CAALFM_C305180WA	CAO19.5994	2
CAALFM_C305190CA	MCA1	1
CAALFM_C305190CA	CAO19.5995	2
CAALFM_C305200WA	RPS19A	1
CAALFM_C305210CA	DYN1	1
CAALFM_C305210CA	CAO19.5999	2
CAALFM_C305220WA	CDR1	1
CAALFM_C305220WA	CAO19.6000	2
CAALFM_C305230WA	SAP3	1
CAALFM_C305230WA	CAO19.6001	2
CAALFM_C305240CA	RPL8B	1
CAALFM_C305240CA	CAO19.6002	2
CAALFM_C305250CA	CAO19.6003	1
CAALFM_C305270CA	HGT5	1
CAALFM_C305270CA	CAO19.6005	2
CAALFM_C305280CA	CAO19.6007	1
CAALFM_C305290CA	CAO19.6008	1
CAALFM_C305300CA	CAO19.6966	1
CAALFM_C305310WA	USO6	1
CAALFM_C305310WA	CAO19.6967	2
CAALFM_C305320WA	CAO19.6968	1
CAALFM_C305330CA	CAO19.6970	1
CAALFM_C305340WA	DIE2	1
CAALFM_C305340WA	CAO19.6971	2
CAALFM_C305350CA	SMI1B	1
CAALFM_C305350CA	CAO19.6972	2
CAALFM_C305360CA	CAO19.6973	1
CAALFM_C305370CA	YST1	1
CAALFM_C305370CA	CAO19.6975	2
CAALFM_C305380WA	CAO19.6976	1
CAALFM_C305390CA	GPI1	1
CAALFM_C305390CA	CAO19.6977	2
CAALFM_C305400CA	CAO19.6978	1
CAALFM_C305410WA	CAO19.6979	1
CAALFM_C305420WA	CAO19.6980	1
CAALFM_C305430WA	CAO19.6981	1
CAALFM_C305440CA	CAO19.6982	1
CAALFM_C305450CA	CAO19.6983	1
CAALFM_C305460WA	CAO19.6984	1
CAALFM_C305470WA	TEA1	1
CAALFM_C305470WA	CAO19.6985	2
CAALFM_C305510WA	CAO19.6986	1
CAALFM_C305520CA	DNM1	1
CAALFM_C305520CA	CAO19.6987	2
CAALFM_C305530WA	OST1	1
CAALFM_C305530WA	CAO19.6988	2
CAALFM_C305540CA	CAO19.6989	1
CAALFM_C305550CA	CAO19.6990	1
CAALFM_C305560WA	PRE3	1
CAALFM_C305560WA	CAO19.6991	2
CAALFM_C305570WA	QDR2	1
CAALFM_C305570WA	CAO19.6992	2
CAALFM_C305580CA	GAP2	1
CAALFM_C305580CA	CAO19.6993	2
CAALFM_C305590CA	BAT22	1
CAALFM_C305590CA	CAO19.6994	2
CAALFM_C305600WA	ATO6	1
CAALFM_C305600WA	CAO19.6995	2
CAALFM_C305610WA	MNN14	1
CAALFM_C305610WA	CAO19.6996	2
CAALFM_C305620WA	ATO5	1
CAALFM_C305620WA	CAO19.6997	2
CAALFM_C305630WA	GTT1	1
CAALFM_C305630WA	CAO19.6998	2
CAALFM_C305640WA	CAO19.6999	1
CAALFM_C305650WA	YCK2	1
CAALFM_C305650WA	CAO19.7001	2
CAALFM_C305660CA	CAO19.7002	1
CAALFM_C305680WA	CAO19.7347	1
CAALFM_C305700WA	CHS4	1
CAALFM_C305700WA	CAO19.7349	2
CAALFM_C305710WA	RCT1	1
CAALFM_C305710WA	CAO19.7350	2
CAALFM_C305720CA	KIP3	1
CAALFM_C305720CA	CAO19.7353	2
CAALFM_C305730CA	LAC1	1
CAALFM_C305730CA	CAO19.7354	2
CAALFM_C305740CA	SSN8	1
CAALFM_C305740CA	CAO19.7355	2
CAALFM_C305750CA	CAO19.7356	1
CAALFM_C305760WA	CAO19.7357	1
CAALFM_C305770CA	SAM50	1
CAALFM_C305770CA	CAO19.7358	2
CAALFM_C305780CA	CRZ1	1
CAALFM_C305780CA	CAO19.7359	2
CAALFM_C305790CA	CAO19.7360	1
CAALFM_C305800WA	CAO19.7361	1
CAALFM_C305810CA	SKN1	1
CAALFM_C305810CA	CAO19.7362	2
CAALFM_C305830WA	KRE6	1
CAALFM_C305830WA	CAO19.7363	2
CAALFM_C305840WA	CAO19.7364	1
CAALFM_C305850WA	CAO19.7365	1
CAALFM_C305860CA	CAO19.7366	1
CAALFM_C305870CA	UBP1	1
CAALFM_C305870CA	CAO19.7367	2
CAALFM_C305880CA	CAO19.7368	1
CAALFM_C305890WA	TRM12	1
CAALFM_C305890WA	CAO19.7369	2
CAALFM_C305900WA	CAO19.7370	1
CAALFM_C305910WA	ZCF35	1
CAALFM_C305910WA	CAO19.7371	2
CAALFM_C305920WA	MRR1	1
CAALFM_C305920WA	CAO19.7372	2
CAALFM_C305930WA	CTA4	1
CAALFM_C305930WA	CAO19.7374	2
CAALFM_C305940CA	CAO19.7375	1
CAALFM_C305950WA	CAO19.7376	1
CAALFM_C305960WA	ASE1	1
CAALFM_C305960WA	CAO19.7377	2
CAALFM_C305970CA	CAO19.7378	1
CAALFM_C305980CA	FAA2	1
CAALFM_C305980CA	CAO19.7379	2
CAALFM_C305990CA	CAO19.7380	1
CAALFM_C306000WA	AHR1	1
CAALFM_C306000WA	CAO19.7381	2
CAALFM_C306010WA	CAM1	1
CAALFM_C306010WA	CAO19.7382	2
CAALFM_C306020WA	MNN9	1
CAALFM_C306020WA	CAO19.7383	2
CAALFM_C306030WA	NOG1	1
CAALFM_C306030WA	CAO19.7384	2
CAALFM_C306040WA	CAO19.7385	1
CAALFM_C306050CA	CAO19.7386	1
CAALFM_C306060WA	ELP3	1
CAALFM_C306060WA	CAO19.7387	2
CAALFM_C306070CA	PBS2	1
CAALFM_C306070CA	CAO19.7388	2
CAALFM_C306080WA	REV3	1
CAALFM_C306080WA	CAO19.7389	2
CAALFM_C306090CA	OCH1	1
CAALFM_C306090CA	CAO19.7391	2
CAALFM_C306100CA	DED1	1
CAALFM_C306100CA	CAO19.7392	2
CAALFM_C306110CA	CAO19.7393	1
CAALFM_C306120CA	GDA1	1
CAALFM_C306120CA	CAO19.7394	2
CAALFM_C306140WA	CAO19.7396	1
CAALFM_C306150WA	CAO19.7397	1
CAALFM_C306160CA	CAO19.7398	1
CAALFM_C306170CA	CAO19.7420	1
CAALFM_C306180CA	TSA1	1
CAALFM_C306180CA	CAO19.7417	2
CAALFM_C306190CA	ALS6	1
CAALFM_C306190CA	CAO19.7414	2
CAALFM_C306200CA	MMS21	1
CAALFM_C306200CA	CAO19.7413	2
CAALFM_C306210CA	MUB1	1
CAALFM_C306210CA	CAO19.7412	2
CAALFM_C306220CA	OAC1	1
CAALFM_C306220CA	CAO19.7411	2
CAALFM_C306230WA	CYM1	1
CAALFM_C306230WA	CAO19.7410	2
CAALFM_C306240CA	MITOCHONDRIAL 54S RIBOSOMAL PROTEIN YML39	1
CAALFM_C306250WA	ERV25	1
CAALFM_C306250WA	CAO19.7409	2
CAALFM_C306260CA	CAO19.7406	1
CAALFM_C306270CA	CAO19.7405	1
CAALFM_C306280WA	CAO19.7404	1
CAALFM_C306290WA	CAO19.7403	1
CAALFM_C306300WA	DOT1	1
CAALFM_C306300WA	CAO19.7402	2
CAALFM_C306310CA	ISW2	1
CAALFM_C306310CA	CAO19.7401	2
CAALFM_C306320WA	ALS7	1
CAALFM_C306320WA	CAO19.7400	2
CAALFM_C306330WA	TSA1B	1
CAALFM_C306340WA	HNT2	1
CAALFM_C306340WA	CAO19.7419	2
CAALFM_C306350WA	MEDIATOR COMPLEX SUBUNIT	1
CAALFM_C306360CA	CYP5	1
CAALFM_C306360CA	CAO19.7421	2
CAALFM_C306370CA	CAO19.7422	1
CAALFM_C306380WA	NSA2	1
CAALFM_C306380WA	CAO19.7424	2
CAALFM_C306390WA	HYPOTHETICAL PROTEIN	1
CAALFM_C306400CA	CAO19.7425	1
CAALFM_C306410CA	CAO19.7426	1
CAALFM_C306420CA	CAO19.7427	1
CAALFM_C306430WA	APN1	1
CAALFM_C306430WA	CAO19.7428	2
CAALFM_C306440WA	CAO19.7433	1
CAALFM_C306450WA	GLG2	1
CAALFM_C306450WA	CAO19.7434	2
CAALFM_C306470WA	AAF1	1
CAALFM_C306470WA	CAO19.7436	2
CAALFM_C306480CA	ECM15	1
CAALFM_C306490WA	CAO19.7437	1
CAALFM_C306500WA	UBA1	1
CAALFM_C306500WA	CAO19.7438	2
CAALFM_C306510CA	HST6	1
CAALFM_C306510CA	CAO19.7440	2
CAALFM_C306520CA	CAO19.7441	1
CAALFM_C306530WA	CAO19.7442	1
CAALFM_C306540CA	CAO19.7443	1
CAALFM_C306550CA	CAO19.7444	1
CAALFM_C306560WA	CAO19.7445	1
CAALFM_C306570CA	OPI3	1
CAALFM_C306570CA	CAO19.7446	2
CAALFM_C306580WA	JEN1	1
CAALFM_C306580WA	CAO19.7447	2
CAALFM_C306590WA	LYS9	1
CAALFM_C306590WA	CAO19.7448	2
CAALFM_C306600CA	CAO19.7449	1
CAALFM_C306610WA	CAO19.7450	1
CAALFM_C306620WA	FUN31	1
CAALFM_C306620WA	CAO19.7451	2
CAALFM_C306630WA	CAO19.7452	1
CAALFM_C306640WA	CAO19.7453	1
CAALFM_C306650CA	TAF60	1
CAALFM_C306650CA	CAO19.7454	2
CAALFM_C306660CA	CAO19.7455	1
CAALFM_C306670CA	CAO19.7456	1
CAALFM_C306680CA	CAO19.7457	1
CAALFM_C306690CA	CAO19.7458	1
CAALFM_C306700CA	CAO19.7459	1
CAALFM_C306710WA	CAO19.6832	1
CAALFM_C306720WA	PRP5	1
CAALFM_C306720WA	CAO19.6831	2
CAALFM_C306730WA	CAO19.6830	1
CAALFM_C306740WA	CAO19.6829	1
CAALFM_C306750WA	TRANSLOCON SUBUNIT	1
CAALFM_C306760WA	CAO19.6828	1
CAALFM_C306770WA	SLU7	1
CAALFM_C306770WA	CAO19.6827	2
CAALFM_C306780CA	SLF1	1
CAALFM_C306780CA	CAO19.6826	2
CAALFM_C306790WA	TRY6	1
CAALFM_C306790WA	CAO19.6824	2
CAALFM_C306800CA	CAO19.6822	1
CAALFM_C306810WA	CAO19.6821	1
CAALFM_C306820CA	CAO19.6820	1
CAALFM_C306830CA	CAO19.6818	1
CAALFM_C306850WA	FCR1	1
CAALFM_C306850WA	CAO19.6817	2
CAALFM_C306860CA	CAO19.6816	1
CAALFM_C306870WA	TDH3	1
CAALFM_C306870WA	CAO19.6814	2
CAALFM_C306880WA	CAO19.6813	1
CAALFM_C306890WA	PMT2	1
CAALFM_C306890WA	CAO19.6812	2
CAALFM_C306900WA	ISA2	1
CAALFM_C306900WA	CAO19.6811	2
CAALFM_C306910CA	TPD3	1
CAALFM_C306910CA	CAO19.6810	2
CAALFM_C306920WA	CAO19.6809	1
CAALFM_C306940WA	CAO19.6807	1
CAALFM_C306950WA	CAO19.6805	1
CAALFM_C306970WA	CAO19.6804	1
CAALFM_C306980WA	HUT1	1
CAALFM_C306980WA	CAO19.6803	2
CAALFM_C306990WA	CAO19.6802	1
CAALFM_C307000WA	RPD31	1
CAALFM_C307000WA	CAO19.6801	2
CAALFM_C307010WA	POS5	1
CAALFM_C307010WA	CAO19.6800	2
CAALFM_C307020WA	SSN6	1
CAALFM_C307020WA	CAO19.6798	2
CAALFM_C307030CA	CAO19.6797	1
CAALFM_C307040CA	YSA1	1
CAALFM_C307040CA	CAO19.6796	2
CAALFM_C307050WA	CAO19.6795	1
CAALFM_C307060WA	FESUR1	1
CAALFM_C307060WA	CAO19.6794	2
CAALFM_C307070CA	CAO19.6793	1
CAALFM_C307080WA	RRD1	1
CAALFM_C307080WA	CAO19.6792	2
CAALFM_C307090WA	HHT1	1
CAALFM_C307090WA	CAO19.6791	2
CAALFM_C307100CA	CAO19.6790	1
CAALFM_C307110WA	CAO19.6789	1
CAALFM_C307120WA	CAO19.6788	1
CAALFM_C307130WA	CAO19.6787	1
CAALFM_C307140CA	CAO19.6786	1
CAALFM_C307150CA	RPS12	1
CAALFM_C307150CA	CAO19.6785	2
CAALFM_C307160WA	PGA32	1
CAALFM_C307160WA	CAO19.6784	2
CAALFM_C307170CA	CAO19.6783	1
CAALFM_C307180CA	BMT1	1
CAALFM_C307180CA	CAO19.6782	2
CAALFM_C307200CA	ZFU2	1
CAALFM_C307200CA	CAO19.6781	2
CAALFM_C307210WA	MET8	1
CAALFM_C307210WA	CAO19.6780	2
CAALFM_C307220CA	PRO2	1
CAALFM_C307220CA	CAO19.6779	2
CAALFM_C307230WA	CAO19.6778	1
CAALFM_C307240WA	CAO19.6777	1
CAALFM_C307250WA	GCD2	1
CAALFM_C307250WA	CAO19.6776	2
CAALFM_C307260CA	ECM29	1
CAALFM_C307260CA	CAO19.6772	2
CAALFM_C307270CA	UBI4	1
CAALFM_C307270CA	CAO19.6771	2
CAALFM_C307280CA	CAO19.6770	1
CAALFM_C307290WA	CAO19.6769	1
CAALFM_C307300WA	NOP13	1
CAALFM_C307300WA	CAO19.6766	2
CAALFM_C307310CA	SLK19	1
CAALFM_C307310CA	CAO19.6763	2
CAALFM_C307320WA	MDS3	1
CAALFM_C307320WA	CAO19.6760	2
CAALFM_C307330WA	CAO19.6758	1
CAALFM_C307340WA	GCY1	1
CAALFM_C307340WA	CAO19.6757	2
CAALFM_C307350WA	CAO19.6756	1
CAALFM_C307360WA	DLD2	1
CAALFM_C307360WA	CAO19.6755	2
CAALFM_C307370WA	CAO19.6754	1
CAALFM_C307380WA	CAO19.6753	1
CAALFM_C307390CA	CAO19.6752	1
CAALFM_C307400WA	CAO19.6751	1
CAALFM_C307410CA	KRS1	1
CAALFM_C307410CA	CAO19.6749	2
CAALFM_C307420WA	CAO19.6748	1
CAALFM_C307430WA	CAO19.6747	1
CAALFM_C307440WA	TPI1	1
CAALFM_C307440WA	CAO19.6745	2
CAALFM_C307450CA	CAO19.6744	1
CAALFM_C307460WA	CAO19.6742	1
CAALFM_C307470WA	CAO19.6741	1
CAALFM_C307480WA	CAO19.6740	1
CAALFM_C307490WA	CAO19.6739	1
CAALFM_C307500WA	VAN1	1
CAALFM_C307500WA	CAO19.6738	2
CAALFM_C307540CA	CAO19.6737	1
CAALFM_C307550CA	CAO19.6736	1
CAALFM_C307560WA	TCC1	1
CAALFM_C307560WA	CAO19.6734	2
CAALFM_C307570CA	CAO19.6732	1
CAALFM_C307580WA	HYPOTHETICAL PROTEIN	1
CAALFM_C307590WA	CAO19.6731	1
CAALFM_C307600WA	CAO19.6730	1
CAALFM_C307610WA	TIP120	1
CAALFM_C307610WA	CAO19.6729	2
CAALFM_C307620CA	RIT1	1
CAALFM_C307620CA	CAO19.6727	2
CAALFM_C307630CA	CAO19.6726	1
CAALFM_C307640CA	FUM12	1
CAALFM_C307640CA	CAO19.6724	2
CAALFM_C307650CA	CAO19.6723	1
CAALFM_C307660WA	CAO19.6722	1
CAALFM_C307670WA	CAO19.6720	1
CAALFM_C307680WA	CAO19.6719	1
CAALFM_C307690CA	CAO19.6718	1
CAALFM_C307700WA	CAO19.6717	1
CAALFM_C307710WA	ABD1	1
CAALFM_C307710WA	CAO19.6716	2
CAALFM_C307730WA	WOR4	1
CAALFM_C307730WA	CAO19.6713	2
CAALFM_C307740WA	CAO19.6712	1
CAALFM_C307750WA	UTP9	1
CAALFM_C307750WA	CAO19.6710	2
CAALFM_C307760CA	CAO19.6709	1
CAALFM_C307770CA	CAO19.6170	1
CAALFM_C307780CA	NUP159	1
CAALFM_C307780CA	CAO19.6171	2
CAALFM_C307790WA	STD1	1
CAALFM_C307790WA	CAO19.6173	2
CAALFM_C307800CA	CAO19.6175	1
CAALFM_C307810CA	SEC61	1
CAALFM_C307810CA	CAO19.6176	2
CAALFM_C307820WA	CAO19.6177	1
CAALFM_C307830WA	FBP1	1
CAALFM_C307830WA	CAO19.6178	2
CAALFM_C307840CA	CAO19.6179	1
CAALFM_C307850WA	CAO19.6180	1
CAALFM_C307860CA	MRR2	1
CAALFM_C307860CA	CAO19.6182	2
CAALFM_C307880CA	CAO19.6184	1
CAALFM_C307890WA	TIM8	1
CAALFM_C307890WA	CAO19.6183	2
CAALFM_C307900CA	CAO19.6186	1
CAALFM_C307910WA	CAO19.6185	1
CAALFM_C307920WA	HYPOTHETICAL PROTEIN	1
CAALFM_C307930CA	CAO19.6188	1
CAALFM_C307940WA	CAO19.6189	1
CAALFM_C307950CA	SRB1	1
CAALFM_C307950CA	CAO19.6190	2
CAALFM_C307970CA	TLO8	1
CAALFM_C307970CA	CAO19.6191	2
CAALFM_C304150WA	UNCHARACTERIZED NCRNA	1
CAALFM_C305500WA	SNR6	1
CAALFM_C305820WA	UNCHARACTERIZED NCRNA	1
CAALFM_C307510CA	SNR52	1
CAALFM_C400010WA	TLO9	1
CAALFM_C400010WA	CAO19.362	2
CAALFM_C400020WA	CAO19.364	1
CAALFM_C400030CA	CAO19.366	1
CAALFM_C400040WA	CNH1	1
CAALFM_C400040WA	CAO19.367	2
CAALFM_C400050WA	CAO19.371	1
CAALFM_C400060WA	CAO19.372	1
CAALFM_C400070CA	CAO19.374	1
CAALFM_C400080CA	CAO19.376	1
CAALFM_C400090WA	PHR3	1
CAALFM_C400090WA	CAO19.5632	2
CAALFM_C400100CA	CAO19.5633	1
CAALFM_C400110CA	FRP1	1
CAALFM_C400110CA	CAO19.5634	2
CAALFM_C400120WA	PGA7	1
CAALFM_C400120WA	CAO19.5635	2
CAALFM_C400130WA	RBT5	1
CAALFM_C400130WA	CAO19.5636	2
CAALFM_C400140CA	HIS4	1
CAALFM_C400140CA	CAO19.5639	2
CAALFM_C400150CA	PEX5	1
CAALFM_C400150CA	CAO19.5640	2
CAALFM_C400160CA	CAR2	1
CAALFM_C400160CA	CAO19.5641	2
CAALFM_C400170WA	CAO19.5642	1
CAALFM_C400180WA	ECM7	1
CAALFM_C400180WA	CAO19.5643	2
CAALFM_C400190WA	CAO19.5644	1
CAALFM_C400200CA	MET15	1
CAALFM_C400200CA	CAO19.5645	2
CAALFM_C400210WA	CAO19.5646	1
CAALFM_C400220CA	SUB2	1
CAALFM_C400220CA	CAO19.5647	2
CAALFM_C400230WA	CAO19.5648	1
CAALFM_C400240CA	PRO3	1
CAALFM_C400240CA	CAO19.5650	2
CAALFM_C400250WA	CAO19.5649	1
CAALFM_C400260WA	CAO19.5651	1
CAALFM_C400270WA	ATP2	1
CAALFM_C400270WA	CAO19.5653	2
CAALFM_C400280WA	STE24	1
CAALFM_C400280WA	CAO19.5654	2
CAALFM_C400290CA	CAO19.5655	1
CAALFM_C400300CA	SWI1	1
CAALFM_C400300CA	CAO19.5657	2
CAALFM_C400310CA	MNN10	1
CAALFM_C400310CA	CAO19.5658	2
CAALFM_C400320CA	CAO19.5660	1
CAALFM_C400330CA	F1F0 ATP SYNTHASE SUBUNIT E	1
CAALFM_C400340WA	PTC7	1
CAALFM_C400340WA	CAO19.5661	2
CAALFM_C400350WA	PEP7	1
CAALFM_C400350WA	CAO19.5662	2
CAALFM_C400360CA	RCH1	1
CAALFM_C400360CA	CAO19.5663	2
CAALFM_C400370WA	HOF1	1
CAALFM_C400370WA	CAO19.5664	2
CAALFM_C400380WA	CAO19.5665	1
CAALFM_C400390WA	CAO19.5666	1
CAALFM_C400400WA	MNR2	1
CAALFM_C400400WA	CAO19.5667	2
CAALFM_C400410WA	CAO19.5669	1
CAALFM_C400420CA	CAO19.5671	1
CAALFM_C400430WA	MEP2	1
CAALFM_C400430WA	CAO19.5672	2
CAALFM_C400440CA	OPT7	1
CAALFM_C400440CA	CAO19.5673	2
CAALFM_C400450CA	PGA10	1
CAALFM_C400450CA	CAO19.5674	2
CAALFM_C400460CA	CAO19.5675	1
CAALFM_C400470CA	CAO19.5676	1
CAALFM_C400480WA	DUR4	1
CAALFM_C400480WA	CAO19.5677	2
CAALFM_C400490WA	CAO19.5678	1
CAALFM_C400500WA	CAO19.1173	1
CAALFM_C400510CA	RLP24	1
CAALFM_C400510CA	CAO19.4191	2
CAALFM_C400520WA	PAM18	1
CAALFM_C400520WA	CAO19.4190	2
CAALFM_C400530CA	CAO19.4189	1
CAALFM_C400540CA	NMD5	1
CAALFM_C400540CA	CAO19.4188	2
CAALFM_C400560CA	CAO19.4187	1
CAALFM_C400570CA	PCT1	1
CAALFM_C400570CA	CAO19.4186	2
CAALFM_C400580WA	CAO19.4185	1
CAALFM_C400590CA	CAO19.4184	1
CAALFM_C400600CA	MUC1	1
CAALFM_C400600CA	CAO19.4183	2
CAALFM_C400610WA	CAO19.4182	1
CAALFM_C400620CA	SPC2	1
CAALFM_C400620CA	CAO19.4181	2
CAALFM_C400630CA	SEC72	1
CAALFM_C400630CA	CAO19.4180	2
CAALFM_C400640WA	CAO19.4179	1
CAALFM_C400650WA	HIS5	1
CAALFM_C400650WA	CAO19.4177	2
CAALFM_C400660WA	CAO19.4176	1
CAALFM_C400670WA	TOK1	1
CAALFM_C400670WA	CAO19.4175	2
CAALFM_C400680WA	CAO19.4174	1
CAALFM_C400690CA	CAO19.4173	1
CAALFM_C400700CA	CAO19.4172	1
CAALFM_C400710WA	CAO19.4171	1
CAALFM_C400720WA	CSP2	1
CAALFM_C400720WA	CAO19.4170	2
CAALFM_C400730CA	CAO19.4169	1
CAALFM_C400740WA	CAO19.4168	1
CAALFM_C400750CA	CAO19.4167	1
CAALFM_C400760WA	ZCF21	1
CAALFM_C400760WA	CAO19.4166	2
CAALFM_C400770CA	CAO19.4164	1
CAALFM_C400780CA	CAO19.4163	1
CAALFM_C400790CA	MLH1	1
CAALFM_C400790CA	CAO19.4162	2
CAALFM_C400800WA	CAO19.4161	1
CAALFM_C400810CA	CAO19.4160	1
CAALFM_C400820WA	CAO19.4159	1
CAALFM_C400830WA	SPS20	1
CAALFM_C400830WA	CAO19.4157	2
CAALFM_C400840WA	CAO19.4711	1
CAALFM_C400850CA	CAO19.4707	1
CAALFM_C400860CA	CAO19.4706	1
CAALFM_C400880WA	CAO19.4705	1
CAALFM_C400890WA	ARO1	1
CAALFM_C400890WA	CAO19.4704	2
CAALFM_C400910CA	CAO19.4703	1
CAALFM_C400920CA	CAO19.4702	1
CAALFM_C400940WA	CAO19.4701	1
CAALFM_C400950CA	CAO19.4699	1
CAALFM_C400960WA	PTC8	1
CAALFM_C400960WA	CAO19.4698	2
CAALFM_C400970CA	MDN1	1
CAALFM_C400970CA	CAO19.4697	2
CAALFM_C400980CA	MRV1	1
CAALFM_C400980CA	CAO19.4691	2
CAALFM_C400990WA	CAO19.4690	1
CAALFM_C401000CA	PGA57	1
CAALFM_C401000CA	CAO19.4689	2
CAALFM_C401010CA	DAG7	1
CAALFM_C401010CA	CAO19.4688	2
CAALFM_C401020CA	CAO19.4686	1
CAALFM_C401050CA	RPL40B	1
CAALFM_C401060WA	MLP1	1
CAALFM_C401060WA	CAO19.4683	2
CAALFM_C401070WA	HGT17	1
CAALFM_C401070WA	CAO19.4682	2
CAALFM_C401080WA	RAT1	1
CAALFM_C401080WA	CAO19.4681	2
CAALFM_C401090CA	CAO19.4680	1
CAALFM_C401100CA	AGP2	1
CAALFM_C401100CA	CAO19.4679	2
CAALFM_C401120CA	CAO19.4678	1
CAALFM_C401130CA	CAO19.4677	1
CAALFM_C401140CA	CAO19.4676	1
CAALFM_C401150WA	ASK1	1
CAALFM_C401150WA	CAO19.4675	2
CAALFM_C401160WA	CRD2	1
CAALFM_C401170CA	BMT9	1
CAALFM_C401170CA	CAO19.4673	2
CAALFM_C401190WA	CAS5	1
CAALFM_C401190WA	CAO19.4670	2
CAALFM_C401200CA	AAT22	1
CAALFM_C401200CA	CAO19.4669	2
CAALFM_C401220CA	CAO19.4668	1
CAALFM_C401230CA	CAO19.4666	1
CAALFM_C401240CA	CAO19.4665	1
