pathway	geneid
hsa00350	124
hsa00350	125
hsa00350	126
hsa00350	127
hsa00350	128
hsa00350	130
hsa00350	131
hsa00350	1312
hsa00350	1621
hsa00350	1638
hsa00350	1644
hsa00350	218
hsa00350	2184
hsa00350	220
hsa00350	220074
hsa00350	221
hsa00350	222
hsa00350	259307
hsa00350	2805
hsa00350	2806
hsa00350	2954
hsa00350	3081
hsa00350	314
hsa00350	316
hsa00350	3242
hsa00350	4128
hsa00350	4129
hsa00350	4282
hsa00350	5409
hsa00350	6898
hsa00350	7054
hsa00350	7173
hsa00350	7299
hsa00350	7306
hsa00350	81889
hsa00350	8639
hsa00360	10249
hsa00360	1644
hsa00360	218
hsa00360	220
hsa00360	221
hsa00360	222
hsa00360	259307
hsa00360	2805
hsa00360	2806
hsa00360	314
hsa00360	3242
hsa00360	4128
hsa00360	4129
hsa00360	4282
hsa00360	5053
hsa00360	6898
hsa00360	8639
hsa00380	11185
hsa00380	121278
hsa00380	125061
hsa00380	130013
hsa00380	15
hsa00380	1543
hsa00380	1544
hsa00380	1545
hsa00380	1644
hsa00380	169355
hsa00380	1738
hsa00380	1743
hsa00380	1892
hsa00380	1962
hsa00380	217
hsa00380	219
hsa00380	223
hsa00380	224
hsa00380	23498
hsa00380	259307
hsa00380	26
hsa00380	2639
hsa00380	3030
hsa00380	3033
hsa00380	316
hsa00380	3620
hsa00380	38
hsa00380	39
hsa00380	4128
hsa00380	4129
hsa00380	438
hsa00380	501
hsa00380	51166
hsa00380	55526
hsa00380	56267
hsa00380	64577
hsa00380	6999
hsa00380	7166
hsa00380	847
hsa00380	8564
hsa00380	883
hsa00380	8942
hsa00400	259307
hsa00400	2805
hsa00400	2806
hsa00400	5053
hsa00400	6898
hsa00410	18
hsa00410	1806
hsa00410	1807
hsa00410	1892
hsa00410	1962
hsa00410	217
hsa00410	218
hsa00410	219
hsa00410	220
hsa00410	221
hsa00410	222
hsa00410	223
hsa00410	224
hsa00410	23417
hsa00410	2571
hsa00410	2572
hsa00410	26275
hsa00410	3030
hsa00410	314
hsa00410	339896
hsa00410	35
hsa00410	4329
hsa00410	501
hsa00410	51
hsa00410	51733
hsa00410	54498
hsa00410	55748
hsa00410	57571
hsa00410	8310
hsa00410	84735
hsa00410	8639
hsa00430	1036
hsa00430	124975
hsa00430	2571
hsa00430	2572
hsa00430	2678
hsa00430	2686
hsa00430	2687
hsa00430	339896
hsa00430	51380
hsa00430	570
hsa00430	84890
hsa00440	10390
hsa00440	5130
hsa00440	56994
hsa00440	5833
hsa00440	85465
hsa00440	9468
hsa00450	10587
hsa00450	11185
hsa00450	114112
hsa00450	118672
hsa00450	1491
hsa00450	22928
hsa00450	22929
hsa00450	4141
hsa00450	4548
hsa00450	51091
hsa00450	51540
hsa00450	56267
hsa00450	7296
hsa00450	883
hsa00450	9060
hsa00450	9061
hsa00450	92935
hsa00471	27165
hsa00471	2744
hsa00471	2746
hsa00471	2747
hsa00471	80017
hsa00472	1610
hsa00480	119391
hsa00480	124975
hsa00480	221357
hsa00480	2539
hsa00480	257202
hsa00480	2678
hsa00480	2686
hsa00480	2687
hsa00480	26873
hsa00480	2729
hsa00480	2730
hsa00480	27306
hsa00480	2876
hsa00480	2877
hsa00480	2878
hsa00480	2879
hsa00480	2880
hsa00480	2882
hsa00480	290
hsa00480	2936
hsa00480	2937
hsa00480	2938
hsa00480	2939
hsa00480	2940
hsa00480	2941
hsa00480	2944
hsa00480	2946
hsa00480	2947
hsa00480	2948
hsa00480	2949
hsa00480	2950
hsa00480	2952
hsa00480	2953
hsa00480	3417
hsa00480	3418
hsa00480	373156
hsa00480	4257
hsa00480	4258
hsa00480	4259
hsa00480	493869
hsa00480	494143
hsa00480	4953
hsa00480	50484
hsa00480	51056
hsa00480	51060
hsa00480	51471
hsa00480	5226
hsa00480	6240
hsa00480	6241
hsa00480	653689
hsa00480	6611
hsa00480	6723
hsa00480	79017
hsa00480	79094
hsa00480	9027
hsa00480	9446
hsa00500	11181
hsa00500	178
hsa00500	2538
